Unnamed: 0,smile,rt,mol_weight,polar_surface_area,h_bond_donors,h_bond_acceptors,rotatable_bonds,aromatic_rings,heavy_atoms
15224,CCc1noc([C@@H]2CC(F)(F)CN2C(=O)CCc2c(C)noc2C)n1,775.3,354.3570000000001,85.26,0,6,5,2,25
15225,O=C(Cn1cccc(-c2nc(-c3ccc(Cl)cc3)no2)c1=O)N1CCCc2ccccc21,1044.8,446.89400000000023,81.23,0,6,4,4,32
15226,OC(=NC1CCN(Cc2ccccc2)CC1)[C@H]1CCCN(c2ncc(-c3cccc(F)c3)cn2)C1,752.6,473.5960000000003,64.85000000000001,1,5,6,3,35
15227,CC(C)CN=C(O)[C@@H]1Cn2cccc2C(=O)N1,650.8,235.28699999999998,66.62,2,3,3,1,17
15228,O=C(c1coc(N=C(O)c2ccsc2)n1)N1CCN(C(=O)c2ccco2)CC1,656.1,400.4160000000002,112.37999999999998,1,7,4,3,28
15229,O=C(c1cc(S(=O)(=O)N2CCC[C@@H](C(O)=Nc3ccc4c(c3)OCO4)C2)c[nH]1)N1CCCC1,746.8,474.5390000000003,124.53000000000002,2,6,5,2,33
15230,CCn1cnc2ccc(-c3noc(-c4ccc(Cl)cc4)n3)cc21,863.3,324.771,56.74,0,5,3,4,23
15231,COc1ccc(NC(=O)Cn2c(=O)cc(-c3nc(C(C)C)no3)c3ccccc32)cc1,938.1,418.45300000000015,99.25,1,7,6,4,31
15232,O=S(=O)(Nc1cccc(Cl)c1)c1ccc(-c2nnc(C3CCC3)o2)o1,967.1,379.8250000000002,98.23,1,6,5,3,25
15233,COc1ccc2[nH]c(C(=O)N3CC(n4cc(COCC5CC5)nn4)C3)cc2c1,742.5,381.4360000000002,85.27000000000001,1,6,7,3,28
15234,O=C(c1ccc(F)cc1F)N1CCC(c2nc(CN=C(O)C3CC3)cs2)CC1,697.3,405.47000000000014,65.79,1,4,5,2,28
15235,Cc1ccc(-c2nc3ccc(Cl)cn3c2Nc2ccc3c(c2)OCO3)cc1,707.6,377.8310000000002,47.790000000000006,1,5,3,4,27
15236,COc1cc(N=C(O)C2CCN(S(=O)(=O)c3ccc4c(c3)CCCC(=O)N4)CC2)cc(OC)c1,761.7,487.5780000000004,117.53000000000002,2,6,6,2,34
15237,N#CCSc1nnc2sc3ccccc3n12,671.2,246.32000000000002,53.980000000000004,0,6,2,3,16
15238,CCc1noc(N=C(C)O)c1-c1ccc(C)c(S(=O)(=O)NC2CCCCC2)c1,839.4,405.52000000000027,104.78999999999999,2,5,6,2,28
15239,COc1ccc(OC)c(N=C(O)N2CCN(c3cc(C)nc(N4CCOCC4)n3)CC2)c1,626.7,442.5200000000003,95.78,1,8,5,2,32
15240,COc1ccc([C@H](C)N=C(O)Cn2c(C)cc(-c3nnc(C4CCC4)o3)c2C)cc1,866.5,408.50200000000024,85.67,1,6,7,3,30
15241,CC1(C)CC(=O)c2c(nc(N3CCN(c4ncccn4)CC3)[nH]c2=Nc2ccccc2)C1,1330.1,429.5280000000002,90.37,1,7,3,3,32
15242,COc1cccc([C@@H](O)CN2CCN(c3cccc(C)c3)CC2)c1,662.9,326.4400000000001,35.940000000000005,1,4,5,2,24
15243,CCCN=c1[nH]c(-c2ccc(C3CCCCC3)cc2)cs1,1170.0,300.47099999999995,28.15,1,2,4,2,21
15244,Nc1cccc2c1CN([C@@H]1CCC(O)=NC1=O)C2=O,595.0,259.265,95.98999999999998,2,3,1,1,19
15245,O=C(NCc1ccc(C(F)(F)F)cc1)c1c(O)c2cccnc2n(-c2ccccc2)c1=O,1231.4,439.3930000000001,84.22,2,5,4,4,32
15246,Cn1cccc(C(=O)N[C@@H]2CC(=O)N(C3CC3)C2)c1=O,547.1,275.308,71.41,1,4,3,1,20
15247,O=C1N(CC(O)=NCc2ccccc2F)C(O)=NC12CCCCC2,733.0,333.3630000000002,85.49000000000001,2,3,4,1,24
15248,O=C(CCn1c(N2CCCC2)nc2ccsc2c1=O)N1CCN(c2ccccn2)CC1,608.8,438.55700000000024,74.57000000000001,0,8,5,3,31
15249,CC1=NS(=O)(=O)c2cccnc2N1c1ccc(Br)cc1,835.8,352.213,62.63,0,4,1,2,20
15250,COc1ccc(-n2nc(C)c3sc(N4CCC[C@H](C(O)=NC5CCCC5)C4)nc32)cc1,1039.9,439.58500000000026,75.77,1,7,5,3,31
15251,Cc1ccc(-c2cc(O)nc(Nc3nc(C)c4cc(C)ccc4n3)n2)cc1,1054.0,357.41700000000003,83.82000000000001,2,6,3,4,27
15252,CN1CCN(C(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)CC1,605.0,350.4650000000001,57.690000000000005,0,5,3,2,23
15253,O=C(c1cccnc1)c1cc(-c2ccccn2)c(=O)n2ccccc12,629.6,327.343,64.33,0,5,3,4,25
15254,CCCN(C)C(=O)c1cc(O)nc2ccccc12,613.8,244.29399999999998,53.43000000000001,1,3,3,2,18
15255,COc1ccc(Cl)c2c(=O)c3c([nH]c12)CCN(CC(O)=Nc1cccc(Cl)c1)C3,645.0,432.30700000000013,77.92,2,4,4,3,29
15256,C=CCN=C(O)c1cn(-c2ccc(-c3nc(C(C)C)no3)cn2)cn1,823.7,338.37100000000004,102.22,1,7,6,3,25
15257,COc1ccc(-c2cc(O)nc(Nc3nc(C)c4cc(C)c(C)cc4n3)n2)cc1,1037.2,387.44300000000015,93.05000000000001,2,7,4,4,29
15258,O=c1c2nnn(-c3ccc(Br)cc3)c2ncn1CC(O)=NCc1ccco1,776.5,429.23400000000015,111.33,1,8,5,4,27
15259,COc1ccccc1-c1nc([C@H]2CC(=O)N(c3ccc(Cl)cc3)C2)no1,1024.2,369.80800000000005,68.46000000000001,0,5,4,3,26
15260,CCCN(C)c1nccn2c(=O)n(CC(O)=Nc3cccc(Br)c3)nc12,730.1,419.283,88.02,1,7,6,3,26
15261,Cc1cccc2c(C(N)=O)c3c(nc12)CCC3,559.9,226.27899999999997,55.980000000000004,1,2,1,2,17
15262,C[C@@H]1CCCCN1CCNS(=O)(=O)c1ccccc1-c1nc(-c2cccc(F)c2)no1,746.1,444.5320000000002,88.33,1,6,7,3,31
15263,CC(C)NC(=O)c1ccc2c(c1)CCN2C(=O)C1CC1,807.7,272.348,49.410000000000004,1,2,3,1,20
15264,CCCc1noc(-c2ccc3nnc(CC(O)=Nc4cc(C)cc(C)c4)n3c2)n1,947.1,390.4470000000001,101.7,1,7,6,4,29
15265,CC1CCN(S(=O)(=O)c2cccn(Cc3cc(F)cc(F)c3)c2=O)CC1,973.8,382.43200000000013,59.38,0,4,4,2,26
15266,CN1CCn2cc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C1=O,671.3,341.33900000000006,71.41,1,4,3,2,23
15267,COc1ccc(-c2cn3cccnc3n2)cc1N=C(O)c1cc(OC)c(OC)c(OC)c1,643.0,434.4520000000003,99.70000000000002,1,8,7,4,32
15268,Cc1cc(C)n2nc(SCC(O)=Nc3ccccc3C(F)(F)F)nc2n1,753.3,381.38300000000004,75.67,1,6,4,3,26
15269,Cc1ncsc1CN1CCC[C@H](c2nncn2-c2ccccc2)C1,496.1,339.4680000000001,46.84,0,6,4,3,24
15270,COc1ccc(OC)c(-c2cc(C(=O)NCc3nc(C)no3)n[nH]2)c1,662.1,343.343,115.16,2,7,6,3,25
15271,O=C([C@@H]1CCCN1S(=O)(=O)c1ccc2c(c1)N=C(O)CO2)N1CCN(c2ccccc2F)CC1,790.4,488.54100000000034,102.75,1,6,4,2,34
15272,N=C(O)c1cnc(-c2ccc(Cl)cc2)n(CC(=O)N2CCCc3ccccc32)c1=O,986.5,422.87200000000024,99.28,2,5,4,3,30
15273,C[C@@H]1CN2C=NC(N3CCN(C(O)=Nc4ccccc4C(F)(F)F)CC3)=CC2=N1,615.8,406.41200000000015,67.03,1,5,2,1,29
15274,CCCN1C(=O)CN(S(=O)(=O)c2ccccc2)C[C@@]1(C)C(O)=NCc1ccc(F)cc1,827.3,447.5320000000002,90.28,1,4,7,2,31
15275,COC(=O)c1ccc(CSc2nccc3c(OC)cccc23)o1,1097.1,329.37700000000007,61.56,0,6,5,3,23
15276,CCN1CCN(c2cc(C(=O)O)c3cc(NS(=O)(=O)c4cccc(C)c4)ccc3n2)CC1,595.6,454.55200000000025,102.83999999999999,2,6,6,3,32
15277,CCCCN1CCN(C(=O)c2cc(CC)n3nc(-c4ccccn4)cc3n2)CC1,613.7,392.5070000000001,66.63,0,6,6,3,29
15278,O=C(O)CCC1CCN(c2cc(NC3CC3)ncn2)CC1,586.7,290.3670000000001,78.35000000000001,2,5,6,1,21
15279,COCc1nc2nccc(-c3ccccc3)n2n1,671.9,240.26600000000002,52.31,0,5,3,3,18
15280,COC(=O)c1ccccc1Nc1c(-c2ccc(C)cc2)nc2cnc(Br)cn12,1187.1,437.297,68.52,1,6,4,4,28
15281,O=c1n(Cc2ccc(F)cc2Cl)nc2ccc(S(=O)(=O)N3CCCCCC3)cn12,1049.1,438.9120000000003,76.67999999999999,0,6,4,3,29
15282,O=C(NCc1cccs1)c1ccc(-c2nccnc2N2CCCCC2)cc1,968.5,378.50100000000026,58.120000000000005,1,5,5,3,27
15283,Cc1cc(Cl)ccc1OCC(=O)N(Cc1ccc(N(C)C)cc1)[C@@H]1CCS(=O)(=O)C1,849.2,450.9880000000002,66.92,0,5,7,2,30
15284,CCOc1ccccc1N1CCN(c2cc(C(=O)O)c3cc(N=C(O)C4CCC4)ccc3n2)CC1,863.5,474.56100000000026,98.49000000000001,2,6,7,3,35
15285,COC(=O)C1=CN(C2CC2)c2cc(N3CCN(c4ccc(OC)cc4)CC3)c(F)cc2S1(=O)=O,855.8,487.5530000000002,79.39,0,8,5,2,34
15286,CCn1cc(S(=O)(=O)N2[C@H]3CC[C@@H]2c2cnc(-c4ccccc4)nc2C3)cn1,868.3,395.4880000000001,80.98,0,6,4,3,28
15287,CCCN(C[C@@H]1CCOC1)S(=O)(=O)c1cc(F)ccc1OC,868.2,331.40900000000005,55.84,0,4,7,1,22
15288,Cc1cc(C(=O)NCc2cccc(F)c2)nc2cc(-c3cccs3)nn12,1091.5,366.42100000000005,59.290000000000006,1,5,4,4,26
15289,Nc1cc(C2CCN(C(=O)/C=C/c3ccccc3)CC2)no1,724.1,297.35800000000006,72.36,1,4,3,2,22
15290,Cc1cc(C)c2c(N3CCOCC3)nc(C(=O)NCc3cccc(F)c3)nc2n1,639.1,395.4380000000001,80.24,1,6,4,3,29
15291,COc1cc2c(CCN=C(C)O)c[nH]c2cc1Cl,753.9,266.72800000000007,57.61,2,2,4,2,18
15292,CCOC(=O)c1cnc(Nc2nc(-c3ccccc3)c3ccccc3n2)nc1C,875.8,385.42700000000013,89.89,1,7,5,4,29
15293,COc1ccc2[nH]cc(CCN=C(O)c3cc(C)nc4c3c(=O)n(C)c(=O)n4C)c2c1,699.0,421.45700000000016,114.5,2,7,5,4,31
15294,O=c1c2sc3nc(-c4ccccc4)ccc3c2ncn1CC(O)=NCc1ccc(F)cc1,982.4,444.4910000000002,80.37,1,6,5,5,32
15295,CC1(C)[C@@H]2CC[C@@H](CNC(=N)CSS(=O)(=O)O)[C@H]1C2,738.3,306.4530000000001,90.25000000000001,3,4,5,0,19
15296,O=C(NCc1ccccc1F)c1c(O)c2cccnc2n(-c2cccc(F)c2)c1=O,1166.1,407.3760000000001,84.22,2,5,4,4,30
15297,CCn1cc(-c2ccc(F)cc2)cc1C(=O)N1CCCC1,959.3,286.3500000000001,25.240000000000002,0,2,3,2,21
15298,COC(=O)c1ccc(-c2nc3cnccn3c2Nc2ccc(C(C)C)cc2)cc1,1068.6,386.4550000000001,68.52,1,6,5,4,29
15299,OC(CCNc1c(-c2ccccc2)nc2cnccn12)=NCc1ccc(F)cc1,687.3,389.43400000000014,74.81,2,5,7,4,29
15300,CNS(=O)(=O)CCCOc1ccc2c(c1)OCO2,697.4,273.31,73.86000000000001,1,5,6,1,18
15301,CC1=C(c2ccc(Cl)cc2)S(=O)(=O)N=C1N1CCCN(C(=O)C2CCC2)CC1,850.3,421.9500000000004,70.05000000000001,0,4,2,1,28
15302,c1cn(-c2cc(N3CCSCC3)ncn2)cn1,590.7,247.327,46.84,0,6,2,2,17
15303,Cc1ccc(C)c(S(=O)(=O)N2CCC(F)(c3nc(CC(C)C)no3)CC2)c1,1270.3,395.50000000000017,76.30000000000001,0,5,5,2,27
15304,O=c1c2cc(-c3ccc4c(c3)OCO4)nn2ccn1Cc1nc(-c2cccc(C(F)(F)F)c2)no1,1109.7,481.39000000000016,96.68,0,9,4,5,35
15305,CCCNc1cc(N2CCC(CCC(O)=NCCN3CCc4ccccc4C3)CC2)ncn1,574.5,450.63100000000026,76.88,2,6,10,2,33
15306,CC1=C(c2ccccc2)S(=O)(=O)N=C1N1CCCN(C(=O)c2cc(C)ccc2C)CC1,869.6,437.5650000000002,70.05000000000001,0,4,2,2,31
15307,COc1ccc(N=C(O)[C@@H]2CCCN(c3nnc4ccc(Cl)cn34)C2)c(OC)c1,701.0,415.88100000000014,84.48,1,7,5,3,29
15308,O=C(O)C1=C[C@@H](c2cccc(Cl)c2)N2NC=NC2=N1,672.2,276.68300000000005,77.29,2,5,2,1,19
15309,O=C(CSCc1ccccc1)N1CCC(c2nnc(-c3ccco3)s2)CC1,836.8,399.54100000000017,59.230000000000004,0,6,6,3,27
15310,Cc1ccc(NC(=O)N2C[C@H](C)[C@@H](c3nc(-c4cccnc4)no3)C2)cc1,820.5,363.4210000000001,84.15,1,5,3,3,27
15311,CC1CCN(C(=O)[C@H]2CCN(S(C)(=O)=O)c3cc(Cl)ccc3O2)CC1,922.0,386.9010000000001,66.92,0,4,2,1,25
15312,CCOC(=O)c1cc(S(=O)(=O)N2CCC[C@H]2C(=O)N2CCC(Cc3ccccc3)CC2)cn1C,1024.3,487.62200000000024,88.91999999999999,0,6,7,2,34
15313,CCN1C(=O)c2cc(C(O)=NCc3ccccc3F)nn2C[C@@]1(C)C(O)=NC1CCCC1,659.0,441.5070000000003,103.31,2,5,6,2,32
15314,CC(C)CN=C(O)C1CCN(c2nc3ccsc3c(=O)n2Cc2ccc(F)cc2)CC1,884.2,442.56000000000023,70.72,1,6,6,3,31
15315,CCN=C(O)Nc1ccc(OCC(O)=N[C@H](C)c2ccc(OC)c(OC)c2)nc1,643.9,402.45100000000014,117.79000000000002,3,6,9,2,29
15316,COc1ccc(-c2cc(C(=O)Nc3ccc4c(c3)CCC(=O)N4)c3ccccc3n2)cc1,821.5,423.47200000000015,80.32,2,4,4,4,32
15317,COc1ccc(OC)c(-c2cc(C(O)=Nc3ccc4c(c3)CCC(=O)N4)n[nH]2)c1,680.9,392.41500000000013,108.83000000000001,3,5,5,3,29
15318,COc1ccc(OCc2nc(-c3ccc(NS(C)(=O)=O)cc3)no2)cc1,868.3,375.4060000000001,103.55000000000001,1,7,7,3,26
15319,COc1ccc(C2CC(=O)N(c3ccc(F)c(Cl)c3)C(=O)C2)cc1,980.5,347.7730000000001,46.61,0,3,3,2,24
15320,CCN1CCN(S(=O)(=O)c2c(C)nn(-c3ccc(-c4ccc(C)cc4)nn3)c2C)CC1,708.1,440.57300000000026,84.22000000000001,0,7,5,3,31
15321,CCn1cc(C2=CCN(C(=O)Nc3ccc(SC)cc3)CC2)c2cccnc21,910.0,392.5280000000002,50.160000000000004,1,4,4,3,28
15322,CN1CCN(CCNC(=O)c2cccc(N3CCN[C@H](c4ccccc4)C3)n2)CC1,548.7,408.5500000000001,63.74,2,6,6,2,30
15323,CCCN(CCC)Cc1cc(O)nc(-c2ccccc2)n1,586.9,285.391,49.25,1,4,7,2,21
15324,CC(C)C(O)=Nc1cccc(N2C[C@H](C(=O)Nc3ccc(C(C)C)cc3)CC2=O)c1,886.4,407.5140000000002,82.0,2,3,6,2,30
15325,Cc1ccc(S(=O)(=O)N2C(=O)CC[C@@H]2C(O)=N[C@H]2CC[C@@H](C)CC2)cc1,957.5,378.4940000000002,87.04,1,4,4,1,26
15326,C[C@H]1CN(C(=O)CCC(=O)N2CCN(c3ccccn3)CC2)c2ccccc2O1,622.9,394.47500000000014,65.98,0,5,4,2,29
15327,Cn1c(=O)c2nc(SCCC(O)=NCc3cc(F)cc(F)c3)n(C)c2n(C)c1=O,732.9,423.4450000000001,94.41,1,8,6,3,29
15328,COc1cc(N=C(O)N[C@@H]2COc3ccccc3C2)cc(OC)c1OC,773.1,358.3940000000002,81.54,2,5,5,2,26
15329,C[C@@H]1CCCCN1CCNC(=O)c1nc2nc(-c3ccco3)cc(C(F)(F)F)n2n1,628.2,422.41100000000006,88.56,1,7,5,3,30
15330,CCCn1c(=O)c2sc(N3CCCC3)nc2n(CC(O)=NCc2cccs2)c1=O,755.1,433.55900000000014,92.72,1,9,7,3,29
15331,COCCN1C(=O)c2ccccc2[C@H](C(O)=NCc2ccccc2OC)[C@H]1c1ccc(F)cc1,923.7,462.5210000000002,71.36,1,4,8,3,34
15332,Cc1cc(C(=O)NC2CC2)no1,628.3,166.17999999999998,55.13,1,3,2,1,12
15333,COc1cc(Cl)c(N=C(O)C2CCN(C(=O)[C@@H]3Sc4ccccc4N=C3O)CC2)c(OC)c1,794.8,489.9810000000002,103.95000000000002,2,6,5,2,33
15334,CCCCN1CCN(C(=O)c2cn3cc(Cl)ccc3n2)CC1,589.2,320.8240000000001,40.85,0,4,4,2,22
15335,O=C(Cn1cccc(-c2nc(-c3ccc(Cl)cc3)no2)c1=O)N1CCCCC1,855.3,398.85000000000025,81.23,0,6,4,3,28
15336,O=C(COc1ccc(F)cc1)N1CC(Oc2cccc(-c3nc(-c4ccccc4)no3)c2)C1,1192.7,445.4500000000002,77.69,0,6,7,4,33
15337,C[C@H]1CCCN(c2nn3c(C(O)=NCCc4c[nH]c5ccccc45)cc(=O)nc3s2)C1,838.5,436.5410000000002,98.88000000000001,2,7,5,4,31
15338,COc1ccc(NS(=O)(=O)c2cn(CC(C)C)c3ncccc23)cc1F,896.5,377.44100000000003,73.22,1,5,6,3,26
15339,N#CCn1cccc1-c1nc(-c2cccnc2)no1,776.0,251.24899999999997,80.53,0,6,3,3,19
15340,CC(=O)c1ccc(Oc2ccccc2)cc1,920.2,212.24800000000002,26.3,0,2,3,2,16
15341,CCCc1cc([C@@H]2CCCN2C(O)=Nc2ccc(OC)c(OC)c2)no1,778.5,359.4260000000001,80.32000000000001,1,5,6,2,26
15342,CCOC(=O)C1CCN(C(=O)[C@@H]2CN(C(=O)c3ccncc3)CC23CCCCC3)CC1,703.3,427.54500000000036,79.81,0,5,4,1,31
15343,O=C(c1ccc2c(c1)OCO2)N1CCC2(CC1)N(c1ccccc1)C(=O)CS2(=O)=O,685.3,428.4660000000001,93.22,0,6,2,2,30
15344,Cc1ccc2c(Nc3ccc(F)c(C#N)c3)c(C(=O)N3CCOCC3)cnc2n1,597.8,391.40600000000023,91.14,1,6,3,3,29
15345,O=C(O)c1ccc2c(c1Nc1ccccc1)C(=O)c1ccccc1C2=O,1020.3,343.3380000000001,83.47,2,4,3,3,26
15346,Cc1noc(C)c1CN1CC[C@H](n2c(C)cnc2-c2ccncc2)C1,524.8,337.4270000000001,59.980000000000004,0,6,4,3,25
15347,CC(C)c1ccc(CNc2nc3ccncc3n(Cc3ccccc3)c2=O)cc1,842.2,384.48300000000006,59.81,1,5,6,4,29
15348,COc1cccc(N=C(O)[C@@H]2CCc3nc(N4CCCCC4)ncc3C2)c1,782.3,366.4650000000002,70.84,1,5,4,2,27
15349,COc1cccc(CNC(=O)c2nc(N3CCOCC3)c3c(C)cc(C)nc3n2)c1,624.7,407.4740000000002,89.47,1,7,5,3,30
15350,COc1ccc(-c2nnc(-c3ccccc3)o2)cc1S(=O)(=O)N1CCCCCC1,1068.5,413.4990000000003,85.52999999999999,0,6,5,3,29
15351,COC(O)=NCc1nnnn1-c1ccc(OC)cc1,615.9,263.257,94.64999999999999,1,7,4,2,19
15352,O=S(=O)(c1ccc2nc(O)sc2c1)N1CCC(C(O)=NCc2ccc(F)cc2)CC1,741.7,449.5290000000002,103.09,2,6,5,3,30
15353,Cn1c(=O)c2ccn(CC(=O)N3CCC(C(=N)O)(N4CCCCC4)CC3)c2n(C)c1=O,728.1,430.50900000000036,116.56,2,8,4,2,31
15354,CCCCN1N=C(C(=O)N2CCOCC2)S(=O)(=O)c2ccc(Cl)cc21,889.4,385.8730000000001,79.28,0,6,4,1,25
15355,CC[C@@H](c1cccs1)N1C(=O)[C@@H]2CN(S(=O)(=O)c3ccc(F)c(F)c3)C[C@@H]2C1=O,1019.3,440.49300000000017,74.76,0,5,5,2,29
15356,CN(C)c1cnc(-n2cc(NC(=O)c3ccc(C#N)cc3)cn2)nc1,716.2,333.355,99.73,1,7,4,3,25
15357,OC(=NCc1ccc(-c2nc(-c3cccs3)no2)s1)C1CCC1,910.1,345.4490000000001,71.51,1,6,5,3,23
15358,CC(=O)N1c2ccc(S(=O)(=O)N3CCC(C(O)=Nc4cccc(Cl)c4C)CC3)cc2C[C@@H]1C,894.8,490.0250000000002,90.28,1,4,4,2,33
15359,CCC(CC)C(O)=Nc1nc(-c2ccc3c(c2)N(C)C(=O)[C@H](C)O3)cs1,991.9,373.47800000000007,75.02000000000001,1,5,5,2,26
15360,CN(C)C(=O)c1ccc2oc(CN3CCN(C(O)=NC(C)(C)C)CC3)nc2c1,597.1,387.48400000000015,85.41000000000001,1,5,3,2,28
15361,CCOc1nc2ccccc2nc1N1CCC[C@H](C(O)=Nc2ccccc2CC)C1,1120.4,404.5140000000001,70.84,1,5,6,3,30
15362,OC(=NCc1ccccc1F)C1CCN(c2cncnc2N2CCOCC2)CC1,611.3,399.47000000000025,74.08000000000001,1,6,5,2,29
15363,CCOc1ccccc1-c1noc(Cn2c(=O)n([C@H](C)CC)c(=O)c3ccccc32)n1,1139.7,420.46900000000016,92.15,0,8,7,4,31
15364,Cc1noc(C)c1-c1ccc(S(=O)(=O)NC(C)C)cc1,812.1,294.37600000000003,72.2,1,4,4,2,20
15365,COc1ccc(N=C(O)c2sc(N3CCCC3=O)nc2C)cc1Cl,809.1,365.8420000000001,75.02000000000001,1,5,4,2,24
15366,COCc1noc([C@@H]2CCCCCN2C(O)=NC(C)C)n1,729.8,296.371,83.98,1,5,4,1,21
15367,COc1cc(C(O)=Nc2sc3c(c2C(N)=O)CC[C@H](C)C3)cc(OC)c1OC,1013.3,404.4880000000002,103.37,2,6,6,2,28
15368,OC(=Nc1nccs1)c1csc(=Nc2ccccc2)[nH]1,814.6,302.384,73.63,2,5,3,3,20
15369,CCCNc1cc(N2CCC(CCC(O)=NCc3ccc(F)cc3)CC2)ncn1,686.2,399.51400000000007,73.64,2,5,9,2,29
15370,C[C@H]1CN(C2CCCCC2)c2nc3c(c(=O)n(CCCO)c(=O)n3C)n2C1,802.9,375.4730000000002,85.29000000000002,1,8,4,2,27
15371,COc1ccc(NS(=O)(=O)c2cn(CC(C)C)c3ncccc23)cc1,896.3,359.451,73.22,1,5,6,3,25
15372,Cc1cc(CN=C(O)C2CCCC2)c(C)o1,761.9,221.29999999999993,45.730000000000004,1,2,3,1,16
15373,CCOc1cc(-c2ccccc2)nc2ccc(NC(O)=NCC(=O)OC)cc12,651.2,379.41600000000017,93.04,2,5,6,3,28
15374,O=c1c(S(=O)(=O)N2CCCC2)cccn1Cc1cccc(Cl)c1,901.7,352.84299999999996,59.38,0,4,4,2,23
15375,CC[C@@H](C)N=C(O)c1cn(CCOC)cc2c(=O)n(-c3ccccc3)nc1-2,819.4,368.437,81.64,1,6,7,1,27
15376,OC(=NCc1ccccc1)c1cc2sccc2n1Cc1ccc(F)cc1,1076.8,364.4450000000001,37.52,1,3,5,4,26
15377,CC(C)N(CCCN=C(O)Cn1cc2c(n1)CCCCC2)Cc1ccccc1,673.8,382.5520000000002,53.65,1,4,9,2,28
15378,COc1ccc(-n2nnc(-c3nc(-c4cc(OC)ccc4OC)cs3)c2C)cc1,1142.7,408.4830000000001,71.29,0,8,6,4,29
15379,Cc1ccc(NC(O)=Nc2ccc3nc(N4CCN(C)CC4)cc(C)c3c2)c([N+](=O)[O-])c1,623.5,434.5000000000003,107.13,2,6,4,3,32
15380,O=S(=O)(c1cc(-c2noc(C3CCCC3)n2)cs1)N1CCC2(CC1)OCCO2,1139.8,425.53200000000027,94.76,0,8,4,2,28
15381,OC(=Nc1ccc(F)cc1)c1ccc(Cl)s1,907.5,255.701,32.59,1,2,2,2,16
15382,COc1ccc(Cl)cc1N=C(O)CSc1nnc(-c2ccco2)n1-n1cccc1,884.6,429.8890000000001,90.6,1,8,7,4,29
15383,Cc1n[nH]c(C)c1CN=C(O)[C@@H]1Cn2cccc2C(=O)N1C,548.8,301.3500000000001,86.50999999999998,2,4,3,2,22
15384,CCc1ccc(-c2csc(Nc3cc(C)ccn3)n2)cc1,1037.5,295.411,37.81,1,4,4,3,21
15385,O=C(C1CCN(c2ncnc3c2oc2ccccc23)CC1)N1CCC(Cc2ccccc2)CC1,995.2,454.57400000000035,62.470000000000006,0,5,4,4,34
15386,Cn1c(=O)n([C@H]2CCCN(C(O)=Nc3ccc4c(c3)OCCO4)C2)c2ncccc21,684.1,409.44600000000025,94.11000000000001,1,7,2,3,30
15387,COc1cc(NC(=O)c2ccc(-c3ccc(Cl)cc3)o2)cc(OC)c1,1169.2,357.7930000000001,60.7,1,4,5,3,25
15388,CN1CCOc2ccc(NC(=O)c3cc(-c4ccc(F)cc4)[nH]n3)cc2C1=O,686.0,380.3790000000001,87.32,2,4,3,3,28
15389,CCc1nc(-c2csc(S(=O)(=O)N3CCC(C(=O)N4CCc5ccccc54)CC3)c2)no1,1047.8,472.59200000000027,96.61,0,7,5,3,32
15390,CCCOc1nc2ccccc2nc1N1CCC[C@H](C(O)=N[C@@H]2CCCC[C@H]2C)C1,1311.2,410.56200000000024,70.84,1,5,6,2,30
15391,COCCN=C(O)C1CCN(S(=O)(=O)c2cc(-c3noc(C)n3)cs2)CC1,678.8,414.5090000000002,118.12,1,8,7,2,27
15392,COC(=O)c1cccc(Nc2c(-c3ccccc3)nc3cnc(Br)cn23)c1,949.0,423.27000000000004,68.52,1,6,4,4,27
15393,CCCN1CCO[C@@H]2c3cc(O)ccc3OC[C@H]21,644.8,249.30999999999997,41.93000000000001,1,4,2,1,18
15394,Cc1ccccc1N=C(O)N1c2ccccc2NC2=C(C(=O)CCC2)[C@H]1c1ccco1,816.7,413.4770000000003,78.07000000000001,2,4,2,3,31
15395,OC(CN1CC=C(c2cnn(-c3ccc(F)cc3)c2)CC1)=NCc1ccco1,658.2,380.4230000000002,66.78999999999999,1,5,6,3,28
15396,OC(=Nc1ccc(F)c(F)c1)C1CCN(c2cc(N3CCSCC3)ncn2)CC1,708.6,419.50100000000026,64.85000000000001,1,6,4,2,29
15397,CCOC(=O)Cc1ccc(NC(=O)N2CCSc3nc(C)cc(C)c32)cc1,735.2,385.48900000000015,71.53,1,5,4,2,27
15398,OC(CCc1ccccc1)=NCC1CCN(Cc2ccccn2)CC1,555.5,337.46700000000004,48.720000000000006,1,3,7,2,25
15399,O=C(NCc1nnnn1C1CCCCC1)c1cccs1,714.9,291.38,72.70000000000002,1,6,4,2,20
15400,Cn1nc(C(=O)N2CCC[C@H](C(O)=Nc3ccccc3)C2)c2c1CCN(C(=O)c1ccc(F)cc1)C2,755.5,489.55100000000033,91.03,1,5,4,3,36
15401,O=C1c2cc(N=C(O)C3(c4cccs4)CCCC3)ccc2OCC[C@@H]2CCCCN12,974.1,424.5660000000003,62.13,1,4,3,2,30
15402,CC(O)=Nc1ccc(CCc2nc3ccc(C(O)=NCCC4=CCCCC4)cc3[nH]2)cc1,669.2,430.5520000000003,93.86000000000001,3,3,8,3,32
